"","sex.x","subject_name","YAG.x","SECTIONNAME.x","YAG.y","SECTIONNAME.y","count","qualification_TR.x"
"2217","M","Performing arts",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"TRANSPORTATION AND STORAGE",5,"First degree"
"2218","M","Performing arts",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"EDUCATION",5,"First degree"
"2219","M","Performing arts",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2220","M","Performing arts",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2221","M","Performing arts",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2222","M","Physics and astronomy",1,"MANUFACTURING",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2223","M","Physics and astronomy",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"MANUFACTURING",5,"First degree"
"2224","M","Politics",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2225","M","Psychology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2226","M","Sociology, social policy and anthropology",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2227","M","Sport and exercise sciences",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"First degree"
"2228","M","Sport and exercise sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"First degree"
"2229","M","Sport and exercise sciences",1,"EDUCATION",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2230","M","Sport and exercise sciences",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2231","M","Sport and exercise sciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2232","M","General, applied and forensic sciences",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2233","F","Law",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2234","F","History and archaeology",1,"INFORMATION AND COMMUNICATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2235","F","Business and management",1,"AGRICULTURE, FORESTRY AND FISHING",3,"AGRICULTURE, FORESTRY AND FISHING",5,"First degree"
"2236","F","Health and social care",1,"TRANSPORTATION AND STORAGE",3,"TRANSPORTATION AND STORAGE",5,"First degree"
"2237","F","General, applied and forensic sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2238","M","Economics",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2239","F","Allied health",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"First degree"
"2240","F","Biosciences",1,"MANUFACTURING",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2241","F","Chemistry",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2242","F","Chemistry",1,"MANUFACTURING",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2243","F","Media, journalism and communications",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"First degree"
"2244","F","Media, journalism and communications",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"2245","M","Biosciences",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2246","M","Biosciences",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2247","M","Media, journalism and communications",1,"INFORMATION AND COMMUNICATION",3,"EDUCATION",5,"First degree"
"2248","M","Media, journalism and communications",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"MANUFACTURING",5,"First degree"
"2249","M","Performing arts",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"First degree"
"2250","M","Politics",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2251","F","Agriculture, food and related studies",1,"INFORMATION AND COMMUNICATION",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2252","F","Sociology, social policy and anthropology",1,"EDUCATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2253","F","Sociology, social policy and anthropology",1,"INFORMATION AND COMMUNICATION",3,"EDUCATION",5,"First degree"
"2254","M","Mathematical sciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2255","F","Psychology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"EDUCATION",5,"First degree"
"2256","M","Allied health",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2257","F","Biosciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2258","F","English studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2259","F","Languages and area studies",1,"EDUCATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2260","F","Mathematical sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2261","F","Pharmacology, toxicology and pharmacy",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2262","F","Sociology, social policy and anthropology",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"2263","M","Biosciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2264","M","Computing",1,"EDUCATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2265","M","Medical sciences",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2266","M","Philosophy and religious studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2267","M","Psychology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2268","F","History and archaeology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2269","M","Economics",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2270","M","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2271","F","Law",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2272","M","Performing arts",1,"EDUCATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2273","F","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2274","F","Allied health",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2275","F","Allied health",1,"CONSTRUCTION",3,"CONSTRUCTION",5,"First degree"
"2276","F","Biosciences",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2277","F","Biosciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"OTHER SERVICE ACTIVITIES",5,"First degree"
"2278","F","Business and management",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"MANUFACTURING",5,"First degree"
"2279","F","Business and management",1,"OTHER SERVICE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2280","F","Chemistry",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",5,"First degree"
"2281","F","Computing",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"2282","F","Creative arts and design",1,"EDUCATION",3,"MANUFACTURING",5,"First degree"
"2283","F","Creative arts and design",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2284","F","Creative arts and design",1,"INFORMATION AND COMMUNICATION",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2285","F","English studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"MANUFACTURING",5,"First degree"
"2286","F","English studies",1,"EDUCATION",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"2287","F","English studies",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2288","F","Geography, earth and environmental studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2289","F","Geography, earth and environmental studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2290","F","Health and social care",1,"OTHER SERVICE ACTIVITIES",3,"EDUCATION",5,"First degree"
"2291","F","History and archaeology",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2292","F","History and archaeology",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2293","F","History and archaeology",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2294","F","Law",1,"INFORMATION AND COMMUNICATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2295","F","Media, journalism and communications",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"EDUCATION",5,"First degree"
"2296","F","Media, journalism and communications",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2297","F","Media, journalism and communications",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2298","F","Media, journalism and communications",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"First degree"
"2299","F","Performing arts",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2300","F","Pharmacology, toxicology and pharmacy",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2301","F","Philosophy and religious studies",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2302","F","Psychology",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"MANUFACTURING",5,"First degree"
"2303","F","Psychology",1,"EDUCATION",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2304","F","Psychology",1,"INFORMATION AND COMMUNICATION",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2305","F","Sociology, social policy and anthropology",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"EDUCATION",5,"First degree"
"2306","F","Sport and exercise sciences",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2307","F","Sport and exercise sciences",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2308","F","Sport and exercise sciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"2309","M","Architecture, building and planning",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2310","M","Biosciences",1,"EDUCATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2311","M","Biosciences",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",5,"First degree"
"2312","M","Biosciences",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2313","M","Business and management",1,"EDUCATION",3,"REAL ESTATE ACTIVITIES",5,"First degree"
"2314","M","Chemistry",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2315","M","Combined and general studies",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"2316","M","Computing",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2317","M","Computing",1,"MANUFACTURING",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2318","M","Computing",1,"TRANSPORTATION AND STORAGE",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2319","M","Education and teaching",1,"OTHER SERVICE ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"First degree"
"2320","M","Engineering",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"EDUCATION",5,"First degree"
"2321","M","English studies",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2322","M","Geography, earth and environmental studies",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"2323","M","History and archaeology",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2324","M","Materials and technology",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"2325","M","Mathematical sciences",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"TRANSPORTATION AND STORAGE",5,"First degree"
"2326","M","Media, journalism and communications",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2327","M","Performing arts",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"2328","M","Performing arts",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"EDUCATION",5,"First degree"
"2329","M","Physics and astronomy",1,"EDUCATION",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2330","M","Politics",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2331","M","Psychology",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"2332","M","Psychology",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2333","M","Sociology, social policy and anthropology",1,"CONSTRUCTION",3,"CONSTRUCTION",5,"First degree"
"2334","M","Sociology, social policy and anthropology",1,"EDUCATION",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"2335","M","Sociology, social policy and anthropology",1,"TRANSPORTATION AND STORAGE",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2336","M","Sport and exercise sciences",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2337","M","Sport and exercise sciences",1,"INFORMATION AND COMMUNICATION",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2338","M","Economics",1,"EDUCATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2339","M","Creative arts and design",1,"EDUCATION",3,"MANUFACTURING",5,"First degree"
"2340","F","Psychology",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2341","F","Computing",1,"CONSTRUCTION",3,"CONSTRUCTION",5,"First degree"
"2342","F","Philosophy and religious studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2343","F","Philosophy and religious studies",1,"MANUFACTURING",3,"MANUFACTURING",5,"First degree"
"2344","F","Politics",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2345","M","Philosophy and religious studies",1,"REAL ESTATE ACTIVITIES",3,"REAL ESTATE ACTIVITIES",5,"First degree"
"2346","M","Physics and astronomy",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2347","F","Agriculture, food and related studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2348","F","Allied health",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2349","F","Combined and general studies",1,"EDUCATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2350","F","Geography, earth and environmental studies",1,"INFORMATION AND COMMUNICATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2351","F","Languages and area studies",1,"INFORMATION AND COMMUNICATION",3,"EDUCATION",5,"First degree"
"2352","F","Law",1,"FINANCIAL AND INSURANCE ACTIVITIES",3,"EDUCATION",5,"First degree"
"2353","F","Sociology, social policy and anthropology",1,"REAL ESTATE ACTIVITIES",3,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",5,"First degree"
"2354","M","Allied health",1,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2355","M","Economics",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"INFORMATION AND COMMUNICATION",5,"First degree"
"2356","M","Education and teaching",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
"2357","M","English studies",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2358","M","Politics",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"OTHER SERVICE ACTIVITIES",5,"First degree"
"2359","M","Politics",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",5,"First degree"
"2360","F","History and archaeology",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2361","F","Performing arts",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2362","F","Sociology, social policy and anthropology",1,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2363","F","Languages and area studies",1,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2364","F","Law",1,"ARTS, ENTERTAINMENT AND RECREATION",3,"ARTS, ENTERTAINMENT AND RECREATION",5,"First degree"
"2365","M","Law",1,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",3,"FINANCIAL AND INSURANCE ACTIVITIES",5,"First degree"
"2366","F","Agriculture, food and related studies",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"First degree"
"2367","F","Biosciences",1,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",3,"WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",5,"First degree"
"2368","F","Economics",1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3,"PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY",5,"First degree"
