,sex.x,subject_name,YAG.x,SECTIONNAME.x,YAG.y,SECTIONNAME.y,count,qualification_TR.x
9416,F,Sport and exercise sciences,3,CONSTRUCTION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9417,F,Sport and exercise sciences,3,OTHER SERVICE ACTIVITIES,5,CONSTRUCTION,0,First degree
9418,M,Allied health,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,First degree
9419,M,Business and management,3,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,5,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,0,First degree
9420,M,Chemistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,First degree
9421,M,Chemistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,INFORMATION AND COMMUNICATION,0,First degree
9422,M,Computing,3,"ARTS, ENTERTAINMENT AND RECREATION",5,TRANSPORTATION AND STORAGE,0,First degree
9423,M,Computing,3,OTHER SERVICE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9424,M,Creative arts and design,3,FINANCIAL AND INSURANCE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9425,M,Economics,3,REAL ESTATE ACTIVITIES,5,RADIO BROADCASTING,0,First degree
9426,M,Education and teaching,3,FINANCIAL AND INSURANCE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9427,M,Education and teaching,3,INFORMATION AND COMMUNICATION,5,RADIO BROADCASTING,0,First degree
9428,M,Engineering,3,RADIO BROADCASTING,5,INFORMATION AND COMMUNICATION,0,First degree
9429,M,"General, applied and forensic sciences",3,TRANSPORTATION AND STORAGE,5,INFORMATION AND COMMUNICATION,0,First degree
9430,M,History and archaeology,3,EDUCATION,5,RADIO BROADCASTING,0,First degree
9431,M,Languages and area studies,3,MANUFACTURING,5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,First degree
9432,M,Law,3,FINANCIAL AND INSURANCE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,First degree
9433,M,Materials and technology,3,INFORMATION AND COMMUNICATION,5,MANUFACTURING,0,First degree
9434,M,Materials and technology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,OTHER SERVICE ACTIVITIES,0,First degree
9435,M,Mathematical sciences,3,MANUFACTURING,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,First degree
9436,M,Mathematical sciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,OTHER SERVICE ACTIVITIES,0,First degree
9437,M,Mathematical sciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9438,M,Mathematical sciences,3,REAL ESTATE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9439,M,Mathematical sciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,OTHER SERVICE ACTIVITIES,0,First degree
9440,M,"Media, journalism and communications",3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,CONSTRUCTION,0,First degree
9441,M,Medical sciences,3,CONSTRUCTION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9442,M,Medical sciences,3,MANUFACTURING,5,INFORMATION AND COMMUNICATION,0,First degree
9443,M,Medical sciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,EDUCATION,0,First degree
9444,M,Philosophy and religious studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,OTHER SERVICE ACTIVITIES,0,First degree
9445,M,Philosophy and religious studies,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9446,M,Physics and astronomy,3,EDUCATION,5,MANUFACTURING,0,First degree
9447,M,Physics and astronomy,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,INFORMATION AND COMMUNICATION,0,First degree
9448,M,Politics,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"ARTS, ENTERTAINMENT AND RECREATION",0,First degree
9449,M,"Sociology, social policy and anthropology",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,MANUFACTURING,0,First degree
9450,F,Materials and technology,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9451,F,Philosophy and religious studies,3,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,5,EDUCATION,0,First degree
9452,F,Philosophy and religious studies,3,MANUFACTURING,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9453,F,Politics,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,TRANSPORTATION AND STORAGE,0,First degree
9454,M,Allied health,3,INFORMATION AND COMMUNICATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9455,M,Philosophy and religious studies,3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,First degree
9456,M,Philosophy and religious studies,3,INFORMATION AND COMMUNICATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9457,M,Philosophy and religious studies,3,TRANSPORTATION AND STORAGE,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,First degree
9458,M,History and archaeology,3,TRANSPORTATION AND STORAGE,5,MANUFACTURING,0,First degree
9459,M,"Sociology, social policy and anthropology",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,First degree
9460,F,English studies,3,FINANCIAL AND INSURANCE ACTIVITIES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,First degree
9461,F,Creative arts and design,3,"AGRICULTURE, FORESTRY AND FISHING",5,MANUFACTURING,0,First degree
9462,F,Creative arts and design,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,First degree
9463,M,English studies,3,TRANSPORTATION AND STORAGE,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,First degree
9464,M,Law,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,"ARTS, ENTERTAINMENT AND RECREATION",0,First degree
9465,M,Politics,3,TRANSPORTATION AND STORAGE,5,INFORMATION AND COMMUNICATION,0,First degree
9466,F,Materials and technology,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9467,F,Economics,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,OTHER SERVICE ACTIVITIES,0,First degree
9468,F,Languages and area studies,3,MANUFACTURING,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9469,F,"Agriculture, food and related studies",3,"AGRICULTURE, FORESTRY AND FISHING",5,MANUFACTURING,0,First degree
9470,F,"Agriculture, food and related studies",3,"AGRICULTURE, FORESTRY AND FISHING",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,First degree
9471,F,"Agriculture, food and related studies",3,"ARTS, ENTERTAINMENT AND RECREATION",5,EDUCATION,0,First degree
9472,F,"Agriculture, food and related studies",3,EDUCATION,5,INFORMATION AND COMMUNICATION,0,First degree
9473,F,"Agriculture, food and related studies",3,INFORMATION AND COMMUNICATION,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,First degree
9474,F,"Agriculture, food and related studies",3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,TRANSPORTATION AND STORAGE,0,First degree
9475,F,"Agriculture, food and related studies",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9476,F,"Agriculture, food and related studies",3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9477,F,Allied health,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,First degree
9478,F,Allied health,3,"AGRICULTURE, FORESTRY AND FISHING",5,MANUFACTURING,0,First degree
9479,F,Allied health,3,EDUCATION,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9480,F,Allied health,3,EDUCATION,5,TRANSPORTATION AND STORAGE,0,First degree
9481,F,Allied health,3,MANUFACTURING,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,First degree
9482,F,Allied health,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9483,F,Allied health,3,REAL ESTATE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9484,F,Allied health,3,REAL ESTATE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9485,F,Allied health,3,TRANSPORTATION AND STORAGE,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9486,F,"Architecture, building and planning",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,First degree
9487,F,"Architecture, building and planning",3,INFORMATION AND COMMUNICATION,5,OTHER SERVICE ACTIVITIES,0,First degree
9488,F,"Architecture, building and planning",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,CONSTRUCTION,0,First degree
9489,F,Biosciences,3,"ARTS, ENTERTAINMENT AND RECREATION",5,OTHER SERVICE ACTIVITIES,0,First degree
9490,F,Business and management,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,First degree
9491,F,Business and management,3,REAL ESTATE ACTIVITIES,5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,First degree
9492,F,Celtic studies,3,EDUCATION,5,EDUCATION,0,First degree
9493,F,Celtic studies,3,FINANCIAL AND INSURANCE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9494,F,Celtic studies,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,0,First degree
9495,F,Chemistry,3,EDUCATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9496,F,Chemistry,3,FINANCIAL AND INSURANCE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9497,F,Chemistry,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,First degree
9498,F,Combined and general studies,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,EDUCATION,0,First degree
9499,F,Combined and general studies,3,TRANSPORTATION AND STORAGE,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9500,F,Computing,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9501,F,Computing,3,FINANCIAL AND INSURANCE ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,First degree
9502,F,Computing,3,INFORMATION AND COMMUNICATION,5,"ARTS, ENTERTAINMENT AND RECREATION",0,First degree
9503,F,Computing,3,INFORMATION AND COMMUNICATION,5,CONSTRUCTION,0,First degree
9504,F,Computing,3,MANUFACTURING,5,INFORMATION AND COMMUNICATION,0,First degree
9505,F,Computing,3,MANUFACTURING,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,0,First degree
9506,F,Computing,3,TRANSPORTATION AND STORAGE,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9507,F,Creative arts and design,3,EDUCATION,5,"AGRICULTURE, FORESTRY AND FISHING",0,First degree
9508,F,Creative arts and design,3,REAL ESTATE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,First degree
9509,F,Economics,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,CONSTRUCTION,0,First degree
9510,F,Economics,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,First degree
9511,F,Economics,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,RADIO BROADCASTING,0,First degree
9512,F,Economics,3,"ARTS, ENTERTAINMENT AND RECREATION",5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9513,F,Economics,3,"ARTS, ENTERTAINMENT AND RECREATION",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,First degree
9514,F,Economics,3,FINANCIAL AND INSURANCE ACTIVITIES,5,CONSTRUCTION,0,First degree
9515,F,Economics,3,INFORMATION AND COMMUNICATION,5,OTHER SERVICE ACTIVITIES,0,First degree
9516,F,Economics,3,MANUFACTURING,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9517,F,Economics,3,OTHER SERVICE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9518,F,Economics,3,OTHER SERVICE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9519,F,Economics,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9520,F,Economics,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,INFORMATION AND COMMUNICATION,0,First degree
9521,F,Economics,3,REAL ESTATE ACTIVITIES,5,INFORMATION AND COMMUNICATION,0,First degree
9522,F,Economics,3,TRANSPORTATION AND STORAGE,5,INFORMATION AND COMMUNICATION,0,First degree
9523,F,Education and teaching,3,REAL ESTATE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9524,F,Education and teaching,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,CONSTRUCTION,0,First degree
9525,F,Education and teaching,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,First degree
9526,F,Engineering,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9527,F,Engineering,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,First degree
9528,F,Engineering,3,OTHER SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9529,F,Engineering,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,OTHER SERVICE ACTIVITIES,0,First degree
9530,F,English studies,3,"AGRICULTURE, FORESTRY AND FISHING",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,First degree
9531,F,English studies,3,EDUCATION,5,CONSTRUCTION,0,First degree
9532,F,English studies,3,FINANCIAL AND INSURANCE ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,First degree
9533,F,English studies,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,MANUFACTURING,0,First degree
9534,F,English studies,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,First degree
9535,F,English studies,3,OTHER SERVICE ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,First degree
9536,F,English studies,3,OTHER SERVICE ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,First degree
9537,F,English studies,3,RADIO BROADCASTING,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9538,F,English studies,3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9539,F,"General, applied and forensic sciences",3,EDUCATION,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,First degree
9540,F,"General, applied and forensic sciences",3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9541,F,"General, applied and forensic sciences",3,FINANCIAL AND INSURANCE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9542,F,"General, applied and forensic sciences",3,INFORMATION AND COMMUNICATION,5,CONSTRUCTION,0,First degree
9543,F,"General, applied and forensic sciences",3,MANUFACTURING,5,EDUCATION,0,First degree
9544,F,"General, applied and forensic sciences",3,REAL ESTATE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9545,F,"General, applied and forensic sciences",3,TRANSPORTATION AND STORAGE,5,INFORMATION AND COMMUNICATION,0,First degree
9546,F,"General, applied and forensic sciences",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,MANUFACTURING,0,First degree
9547,F,"General, applied and forensic sciences",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,TRANSPORTATION AND STORAGE,0,First degree
9548,F,"Geography, earth and environmental studies",3,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9549,F,"Geography, earth and environmental studies",3,FINANCIAL AND INSURANCE ACTIVITIES,5,CONSTRUCTION,0,First degree
9550,F,"Geography, earth and environmental studies",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,MANUFACTURING,0,First degree
9551,F,"Geography, earth and environmental studies",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,REAL ESTATE ACTIVITIES,0,First degree
9552,F,"Geography, earth and environmental studies",3,MANUFACTURING,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,First degree
9553,F,"Geography, earth and environmental studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,CONSTRUCTION,0,First degree
9554,F,"Geography, earth and environmental studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,TRANSPORTATION AND STORAGE,0,First degree
9555,F,Health and social care,3,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9556,F,Health and social care,3,"ARTS, ENTERTAINMENT AND RECREATION",5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9557,F,Health and social care,3,EDUCATION,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9558,F,Health and social care,3,EDUCATION,5,TRANSPORTATION AND STORAGE,0,First degree
9559,F,Health and social care,3,MANUFACTURING,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9560,F,Health and social care,3,MANUFACTURING,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9561,F,Health and social care,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,CONSTRUCTION,0,First degree
9562,F,Health and social care,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,TRANSPORTATION AND STORAGE,0,First degree
9563,F,Health and social care,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9564,F,History and archaeology,3,EDUCATION,5,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,0,First degree
9565,F,History and archaeology,3,EDUCATION,5,CONSTRUCTION,0,First degree
9566,F,History and archaeology,3,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9567,F,History and archaeology,3,OTHER SERVICE ACTIVITIES,5,TRANSPORTATION AND STORAGE,0,First degree
9568,F,History and archaeology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,First degree
9569,F,History and archaeology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,RADIO BROADCASTING,0,First degree
9570,F,History and archaeology,3,RADIO BROADCASTING,5,INFORMATION AND COMMUNICATION,0,First degree
9571,F,History and archaeology,3,REAL ESTATE ACTIVITIES,5,"ARTS, ENTERTAINMENT AND RECREATION",0,First degree
9572,F,History and archaeology,3,REAL ESTATE ACTIVITIES,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,First degree
9573,F,History and archaeology,3,TRANSPORTATION AND STORAGE,5,CONSTRUCTION,0,First degree
9574,F,History and archaeology,3,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9575,F,Languages and area studies,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,First degree
9576,F,Languages and area studies,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,RADIO BROADCASTING,0,First degree
9577,F,Languages and area studies,3,"ARTS, ENTERTAINMENT AND RECREATION",5,INFORMATION AND COMMUNICATION,0,First degree
9578,F,Languages and area studies,3,"ARTS, ENTERTAINMENT AND RECREATION",5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,First degree
9579,F,Languages and area studies,3,CONSTRUCTION,5,FINANCIAL AND INSURANCE ACTIVITIES,0,First degree
9580,F,Languages and area studies,3,CONSTRUCTION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0,First degree
9581,F,Languages and area studies,3,EDUCATION,5,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS - UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,0,First degree
9582,F,Languages and area studies,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,MANUFACTURING,0,First degree
9583,F,Languages and area studies,3,MANUFACTURING,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,0,First degree
9584,F,Languages and area studies,3,MANUFACTURING,5,"WATER SUPPLY - SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0,First degree
9585,F,Languages and area studies,3,OTHER SERVICE ACTIVITIES,5,MANUFACTURING,0,First degree
9586,F,Languages and area studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0,First degree
9587,F,Languages and area studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"AGRICULTURE, FORESTRY AND FISHING",0,First degree
9588,F,Languages and area studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0,First degree
9589,F,Languages and area studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,TRANSPORTATION AND STORAGE,0,First degree
9590,F,Languages and area studies,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0,First degree
9591,F,Languages and area studies,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,OTHER SERVICE ACTIVITIES,0,First degree
9592,F,Languages and area studies,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,REAL ESTATE ACTIVITIES,0,First degree
9593,F,Languages and area studies,3,RADIO BROADCASTING,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0,First degree
9594,F,Languages and area studies,3,REAL ESTATE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,0,First degree
